"uniorcam";"funcao";"subfuncao";"programa";"obsoleto1";"projativ";"elemento";"recurso_vinculado";"dotacao_inicial";"atualizacao_monetaria";"credito_suplementar";"credito_especial";"credito_extraordinario";"reducao_dotacao";"suplementacao_recurso_vinculado";"reducao_recurso_vinculado";"empenhado";"liquidado";"pago";"limitado";"recomposto";"previsao_ate_termino";"complemento_recurso_vinculado";"exercicio_base"
"0601";26;272;20;"000";40;"339008";1;0;0;0;2000;0;0;0;0;0;0;0;0;0;0;0;2020
"0601";26;331;1;"000";25;"339046";1;77000;0;0;0;0;0;0;0;32004;32004;26229;0;0;154000;0;2020
"0602";14;422;11;"000";1031;"339030";1;10000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0602";14;422;11;"000";1031;"339039";1;4000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0602";14;422;11;"000";1031;"449030";1;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0602";14;422;11;"000";1031;"449039";1;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0602";14;422;11;"000";1031;"449051";1;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0602";15;451;17;"000";1059;"339039";1;4000;0;0;0;0;4000;0;0;0;0;0;0;0;4000;0;2020
"0602";17;512;12;"000";1032;"449030";1;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0602";17;512;12;"000";1032;"449039";1;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0602";17;512;12;"000";1032;"449051";1;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0602";17;512;12;"000";1033;"449030";1;15000;0;0;0;0;10000;0;0;796;796;796;0;0;30000;0;2020
"0602";17;512;12;"000";1033;"449039";1;10000;0;0;0;0;7000;0;0;204;204;204;0;0;20000;0;2020
"0602";17;512;12;"000";1033;"449051";1;10000;0;0;0;0;7000;0;0;0;0;0;0;0;20000;0;2020
"0602";17;512;12;"000";2033;"339039";1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0602";17;512;12;"000";2033;"449052";1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0602";22;662;4;"000";2034;"339030";1;1000;0;0;0;0;1000;0;0;0;0;0;0;0;1000;0;2020
"0602";22;662;4;"000";2034;"339039";1;5000;0;0;0;0;5000;0;0;0;0;0;0;0;5000;0;2020
"0602";26;782;17;"000";1034;"449052";1;0;0;297234,4;0;0;282191;0;0;10171,35;10171,35;10171,35;0;0;0;0;2020
"0602";26;782;17;"000";1034;"449052";1008;621607,38;0;0;0;0;56442,73;0;0;281822,04;281822,04;281822,04;0;0;1243214,76;0;2020
"0602";26;782;17;"000";1034;"449052";1010;0;0;88006,61;0;0;0;0;0;88006,61;88006,61;88006,61;0;0;0;0;2020
"0602";26;782;17;"000";1035;"449051";1;30000;0;0;0;0;23360;0;0;0;0;0;0;0;30000;0;2020
"0602";26;782;17;"000";1036;"449051";1;20000;0;0;0;0;10000;0;0;0;0;0;0;0;20000;0;2020
"0602";26;782;17;"000";1078;"339030";1;25000;0;145000;0;0;130;0;0;169869,45;169869,45;169869,45;0;0;25000;0;2020
"0602";26;782;17;"000";1078;"339039";1;25000;0;160000;0;0;974;0;0;184025,23;184025,23;184025,23;0;0;25000;0;2020
"0602";26;782;17;"000";1115;"449051";1;30000;0;0;0;0;30000;0;0;0;0;0;0;0;30000;0;2020
"0602";26;782;17;"000";1404;"449051";1;18888,88;0;0;0;0;0;0;0;15703,16;0;0;0;0;18888,88;0;2020
"0602";26;782;17;"000";1405;"449051";1;18888,88;0;0;0;0;0;0;0;15703,16;0;0;0;0;18888,88;0;2020
"0602";26;782;17;"000";1406;"449051";1;18888,88;0;0;0;0;0;0;0;15751,38;0;0;0;0;18888,88;0;2020
"0602";26;782;17;"000";1407;"449051";1;18888,88;0;0;0;0;0;0;0;15751,38;0;0;0;0;18888,88;0;2020
"0602";26;782;17;"000";1408;"449051";1;18888,88;0;0;0;0;0;0;0;7100;560;560;0;0;37777,76;0;2020
"0602";26;782;17;"000";1420;"449051";1;17000;0;0;0;0;0;0;0;14256,69;0;0;0;0;17000;0;2020
"0603";26;782;17;"000";2036;"339030";1;30000;0;0;0;0;10000;0;0;17902,9;8734,9;8734,9;0;0;60000;0;2020
"0603";26;782;17;"000";2036;"339039";1;5000;0;0;0;0;3000;0;0;0;0;0;0;0;5000;0;2020
"0603";26;782;17;"000";2111;"339030";1;4e+05;0;0;0;0;1e+05;0;0;267222,62;198718,2;198015,7;0;0;8e+05;0;2020
"0603";26;782;17;"000";2111;"339030";1018;0;0;6398,88;0;0;0;0;0;6300,96;4396,88;4396,88;0;0;0;0;2020
"0603";26;782;17;"000";2111;"339036";1;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0603";26;782;17;"000";2111;"339039";1;1e+05;0;45000;0;0;41191,9;0;0;94185,3;58094,54;58094,54;0;0;2e+05;0;2020
"0604";26;782;10;"000";2035;"339030";1;25000;0;0;0;0;4300;0;0;11089,6;10957,37;10957,37;0;0;50000;0;2020
"0604";26;782;10;"000";2035;"339039";1;10000;0;0;0;0;0;0;0;2860,76;2512,76;2512,76;0;0;10000;0;2020
"0701";15;122;1;"000";2038;"319011";1;563000;0;0;0;0;0;0;0;296543,09;296543,09;296543,09;0;0;1126000;0;2020
"0701";15;122;1;"000";2038;"319013";1;23000;0;0;0;0;0;0;0;13506,19;13506,19;11212,07;0;0;46000;0;2020
"0701";15;122;1;"000";2038;"319016";1;18000;0;0;0;0;0;0;0;6818,68;6818,68;6818,68;0;0;36000;0;2020
"0701";15;122;1;"000";2038;"319094";1;500;0;1200;0;0;0;0;0;1699,23;1699,23;1699,23;0;0;1000;0;2020
"0701";15;122;1;"000";2038;"319113";1;71000;0;0;0;0;0;0;0;37333,9;37333,9;31144,32;0;0;142000;0;2020
"0701";15;122;1;"000";2038;"339014";1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0701";15;122;1;"000";2038;"339030";1;10000;0;0;0;0;0;0;0;550;210;210;0;0;10000;0;2020
"0701";15;122;1;"000";2038;"339036";1;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0701";15;122;1;"000";2038;"339039";1;7000;0;0;0;0;0;0;0;2196,51;758,54;704,77;0;0;14000;0;2020
"0701";15;122;1;"000";2038;"339040";1;1000;0;1700;0;0;0;0;0;2280,48;1061,11;1061,11;0;0;1000;0;2020
"0701";15;122;1;"000";2038;"339093";1;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0701";15;122;1;"000";2038;"449040";1;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0701";15;122;1;"000";2038;"449052";1;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0701";15;272;20;"000";41;"319011";1;0;0;32000;10000;0;0;0;0;41684,22;41684,22;41684,22;0;0;0;0;2020
"0701";15;272;20;"000";41;"339008";1;0;0;0;10000;0;0;0;0;1507,22;1507,22;1507,22;0;0;0;0;2020
"0701";15;331;1;"000";26;"339046";1;114000;0;0;0;0;0;0;0;62496;62496;50736;0;0;228000;0;2020
"0702";14;422;11;"000";2039;"339030";1;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0702";14;422;11;"000";2039;"339039";1;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0702";15;451;17;"000";1041;"449030";1;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0702";15;451;17;"000";1041;"449039";1;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0702";15;451;17;"000";1041;"449051";1;10000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0702";15;451;17;"000";1141;"339030";1;0;0;3000;2000;0;0;0;0;4931,6;0;0;0;0;0;0;2020
"0702";15;451;17;"000";1141;"339039";1;0;0;0;2000;0;2000;0;0;0;0;0;0;0;0;0;2020
"0702";15;451;17;"000";1141;"449052";1;0;0;0;11000;0;1000;0;0;9860;0;0;0;0;0;0;2020
"0702";15;451;17;"000";2040;"339030";1;25000;0;0;0;0;0;0;0;24712,59;18994,69;18994,69;0;0;50000;0;2020
"0702";15;451;17;"000";2040;"339039";1;39000;0;0;0;0;28000;0;0;9314;1504;1504;0;0;78000;0;2020
"0702";15;451;17;"000";2041;"339030";1;10000;0;0;0;0;0;0;0;8252,5;3173,5;3173,5;0;0;20000;0;2020
"0702";15;451;17;"000";2041;"339039";1;5000;0;0;0;0;0;0;0;580;580;580;0;0;5000;0;2020
"0702";15;452;10;"000";1044;"339030";1;25000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0702";15;452;10;"000";1044;"339039";1;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0702";15;452;10;"000";1044;"449052";1;5000;0;0;0;0;2000;0;0;0;0;0;0;0;5000;0;2020
"0702";15;452;10;"000";1057;"449030";1;11000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0702";15;452;10;"000";1057;"449039";1;4000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0702";15;452;10;"000";2042;"339030";1;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0702";15;452;10;"000";2042;"339039";1;250000;0;0;0;0;0;0;0;207448,8;107823,81;107823,81;0;0;250000;0;2020
"0702";15;452;10;"000";2042;"339092";1;0;0;0;459,4;0;0;0;0;459,4;459,4;459,4;0;0;0;0;2020
"0702";15;452;10;"000";2042;"449052";1;500;0;0;0;0;459,4;0;0;0;0;0;0;0;500;0;2020
"0702";15;452;10;"000";2043;"339030";1;80000;0;0;0;0;23000;0;0;37246,88;28344,46;27494,46;0;0;160000;0;2020
"0702";15;452;10;"000";2043;"339039";1;50000;0;0;0;0;18000;0;0;11827,2;2636,5;2636,5;0;0;1e+05;0;2020
"0702";15;452;10;"000";2043;"449052";1;2000;0;0;0;0;0;0;0;699;699;699;0;0;2000;0;2020
"0702";15;452;10;"000";2044;"339030";1;10000;0;0;0;0;8185;0;0;1305,25;0;0;0;0;20000;0;2020
"0702";15;452;10;"000";2044;"339039";1;10000;0;1000;0;0;10000;0;0;1000;0;0;0;0;20000;0;2020
"0702";15;452;10;"000";2044;"449052";1;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0702";15;452;17;"000";2045;"339030";1;70000;0;0;0;0;11730;0;0;24888,4;770;0;0;0;140000;0;2020
"0702";15;452;17;"000";2045;"339039";1;3e+05;0;0;0;0;0;0;0;261000;122270,29;107485,65;0;0;3e+05;0;2020
"0702";17;512;17;"000";2046;"339030";1;5000;0;0;0;0;0;0;0;4844;4844;4844;0;0;5000;0;2020
"0702";17;512;17;"000";2046;"339039";1;5000;0;0;0;0;0;0;0;3280;3280;3280;0;0;10000;0;2020
"0702";27;813;3;"000";1126;"339030";1;15000;0;0;0;0;6000;0;0;2286,71;2286,71;2286,71;0;0;30000;0;2020
"0702";27;813;3;"000";1126;"339039";1;10000;0;0;0;0;5000;0;0;0;0;0;0;0;10000;0;2020
"0703";26;782;2;"000";2047;"339030";1;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0703";26;782;2;"000";2047;"339030";1114;100;0;0;0;0;0;0;0;95,84;95,84;0;0;0;100;0;2020
"0703";26;782;2;"000";2047;"339031";1;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0703";26;782;2;"000";2047;"339039";1;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0703";26;782;17;"000";1410;"449051";1;18888,88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0703";26;782;18;"000";1409;"339030";1;18888,88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0703";26;782;18;"000";2048;"339030";1;15000;0;0;0;0;0;0;0;9775,16;9775,16;6191;0;0;30000;0;2020
"0703";26;782;18;"000";2048;"339039";1;10000;0;0;0;0;0;0;0;4000;1600;1600;0;0;10000;0;2020
"0801";10;122;5;"000";2049;"319011";40;313000;0;0;0;0;23000;0;0;157996,25;157996,25;157996,25;0;0;626000;0;2020
"0801";10;122;5;"000";2049;"319013";40;42000;0;0;0;0;0;0;0;17943,13;17943,13;15250,47;0;0;84000;0;2020
"0801";10;122;5;"000";2049;"319016";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;122;5;"000";2049;"319094";40;500;0;0;0;0;0;0;0;94,89;94,89;94,89;0;0;500;0;2020
"0801";10;122;5;"000";2049;"319113";40;19000;0;0;0;0;0;0;0;9890,51;9890,51;7990,44;0;0;38000;0;2020
"0801";10;122;5;"000";2049;"339014";40;1000;0;0;0;0;0;0;0;132,42;132,42;132,42;0;0;1000;0;2020
"0801";10;122;5;"000";2049;"339030";40;10000;0;4000;0;0;0;0;0;10887,81;10737,81;10614,61;0;0;20000;0;2020
"0801";10;122;5;"000";2049;"339036";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;122;5;"000";2049;"339039";40;10000;0;7600;0;0;1550;0;0;15142,64;8617,67;7872,66;0;0;20000;0;2020
"0801";10;122;5;"000";2049;"339040";40;4000;0;3350;0;0;0;0;0;6912,84;3740,71;3740,71;0;0;8000;0;2020
"0801";10;122;5;"000";2049;"339093";40;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;122;5;"000";2049;"449040";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;122;5;"000";2049;"449052";40;1000;0;1300;0;0;0;0;0;1958;1498;1498;0;0;2000;0;2020
"0801";10;126;5;"000";1138;"449040";40;2000;0;0;0;0;2000;0;0;0;0;0;0;0;2000;0;2020
"0801";10;272;20;"000";42;"319011";40;0;0;74000;10000;0;0;0;0;81382,27;81382,27;81382,27;0;0;0;0;2020
"0801";10;272;20;"000";42;"339008";40;0;0;0;10000;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";1129;"449051";40;47000;0;0;0;0;47000;0;0;0;0;0;0;0;47000;0;2020
"0801";10;301;6;"000";1414;"339039";40;18888,88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";1417;"339030";40;9444,44;0;0;0;0;9164,44;0;0;280;280;280;0;0;18888,88;0;2020
"0801";10;301;6;"000";1417;"339039";40;9444,44;0;0;0;0;9364,44;0;0;80;80;80;0;0;18888,88;0;2020
"0801";10;301;6;"000";1418;"339039";40;18888,88;0;0;0;0;0;0;0;12200;3000;3000;0;0;37777,76;0;2020
"0801";10;301;6;"000";1419;"449052";40;18888,88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";1421;"339339";40;20777,78;0;25000;0;0;0;0;0;45777,78;45777,78;45777,78;0;0;20777,78;0;2020
"0801";10;301;6;"000";1422;"339039";40;0;0;0;18528,88;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2051;"339030";40;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2051;"339039";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2052;"319004";40;0;0;0;23000;0;13500;0;0;9360,05;9360,05;9360,05;0;0;0;0;2020
"0801";10;301;6;"000";2052;"339030";40;1000;0;0;0;0;0;0;0;110;110;110;0;0;1000;0;2020
"0801";10;301;6;"000";2052;"339039";40;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2052;"449052";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2053;"339030";40;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2053;"339031";40;1000;0;0;0;0;1000;0;0;0;0;0;0;0;1000;0;2020
"0801";10;301;6;"000";2053;"339039";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2055;"339030";40;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2055;"339039";40;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2056;"319011";40;22000;0;0;0;0;0;0;0;10516,82;10516,82;10516,82;0;0;44000;0;2020
"0801";10;301;6;"000";2056;"319011";4160;24000;0;0;0;0;0;0;0;12019,18;12019,18;12019,18;0;0;48000;0;2020
"0801";10;301;6;"000";2056;"319016";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2056;"319094";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2056;"319113";40;6500;0;0;0;0;0;0;0;3083,04;3083,04;2569,2;0;0;13000;0;2020
"0801";10;301;6;"000";2056;"339014";40;1000;0;0;0;0;1000;0;0;0;0;0;0;0;1000;0;2020
"0801";10;301;6;"000";2056;"339030";40;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2056;"339039";40;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2056;"449040";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2056;"449052";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2057;"319004";40;0;0;0;130000;0;0;0;0;43542,47;43542,47;42010,65;0;0;0;0;2020
"0801";10;301;6;"000";2057;"319011";40;160000;0;0;0;0;130000;0;0;3682,28;3682,28;3682,28;0;0;160000;0;2020
"0801";10;301;6;"000";2057;"319011";4500;102862,96;0;0;0;0;0;0;0;74467,76;74467,76;74467,76;0;0;205725,92;0;2020
"0801";10;301;6;"000";2057;"319016";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2057;"319094";40;500;0;1000;0;0;0;0;0;1469,95;1469,95;1469,95;0;0;500;0;2020
"0801";10;301;6;"000";2057;"319113";40;31000;0;0;0;0;0;0;0;9756,34;9756,34;7852,4;0;0;62000;0;2020
"0801";10;301;6;"000";2057;"339014";40;500;0;0;0;0;500;0;0;0;0;0;0;0;500;0;2020
"0801";10;301;6;"000";2057;"339030";40;16000;0;0;0;0;0;0;0;2616,83;785,29;785,29;0;0;16000;0;2020
"0801";10;301;6;"000";2057;"339036";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2057;"339039";40;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2057;"449040";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2057;"449052";40;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2058;"319004";40;35000;0;0;0;0;0;0;0;6782,85;6782,85;6782,85;0;0;35000;0;2020
"0801";10;301;6;"000";2058;"319011";40;311000;0;0;0;0;400;0;0;30976,05;30976,05;30976,05;0;0;622000;0;2020
"0801";10;301;6;"000";2058;"319011";4090;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2058;"319011";4500;1e+05;0;44000;0;0;0;0;0;142385,39;142385,39;142385,39;0;0;2e+05;0;2020
"0801";10;301;6;"000";2058;"319013";40;93000;0;0;0;0;0;0;0;51615,03;51615,03;43717,29;0;0;186000;0;2020
"0801";10;301;6;"000";2058;"319016";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2058;"319094";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2058;"339014";40;500;0;0;0;0;500;0;0;0;0;0;0;0;500;0;2020
"0801";10;301;6;"000";2058;"339030";40;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2058;"339036";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2058;"339039";40;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2058;"339040";40;500;0;0;0;0;300;0;0;0;0;0;0;0;500;0;2020
"0801";10;301;6;"000";2058;"449040";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2058;"449052";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2059;"319004";4500;0;0;0;43000;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2059;"319011";40;35000;0;8000;0;0;0;0;0;30913,66;30913,66;30913,66;0;0;70000;0;2020
"0801";10;301;6;"000";2059;"319011";4011;1e+05;0;0;0;0;0;0;0;44921,27;44921,27;44921,27;0;0;1e+05;0;2020
"0801";10;301;6;"000";2059;"319011";4090;130000;0;0;0;0;0;0;0;60062,37;60062,37;60062,37;0;0;260000;0;2020
"0801";10;301;6;"000";2059;"319011";4500;3e+05;0;0;0;0;43000;0;0;143773,8;143773,8;143773,8;0;0;6e+05;0;2020
"0801";10;301;6;"000";2059;"319013";40;68000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2059;"319016";40;500;0;14000;0;0;0;0;0;14362,7;14362,7;14362,7;0;0;1000;0;2020
"0801";10;301;6;"000";2059;"319094";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2059;"319113";40;68000;0;0;0;0;0;0;0;34558,52;34558,52;29162,5;0;0;136000;0;2020
"0801";10;301;6;"000";2059;"339014";40;1000;0;0;0;0;1000;0;0;0;0;0;0;0;1000;0;2020
"0801";10;301;6;"000";2059;"339030";40;2000;0;4500;0;0;0;0;0;3905,17;1164,82;1164,82;0;0;4000;0;2020
"0801";10;301;6;"000";2059;"339030";4011;50000;0;0;0;0;0;0;0;46732,45;38493,27;38493,27;0;0;1e+05;0;2020
"0801";10;301;6;"000";2059;"339030";4011;0;0;0;0;0;0;0;0;2754;2754;2754;0;0;50000;3160;2020
"0801";10;301;6;"000";2059;"339030";4520;0;0;2184,06;0;0;0;0;0;1384,06;1334,61;1334,61;0;0;0;0;2020
"0801";10;301;6;"000";2059;"339030";4520;0;0;0;0;0;0;0;0;800;800;800;0;0;0;3160;2020
"0801";10;301;6;"000";2059;"339036";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2059;"339039";40;40000;0;340000;0;0;3000;0;0;300456,8;127788,44;126886,06;0;0;80000;0;2020
"0801";10;301;6;"000";2059;"339039";4500;1e+05;0;0;0;0;0;0;0;97255;97255;97255;0;0;1e+05;0;2020
"0801";10;301;6;"000";2059;"339040";40;3000;0;10300;0;0;0;0;0;13241,68;7931,99;7751,99;0;0;6000;0;2020
"0801";10;301;6;"000";2059;"339093";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2059;"449040";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2059;"449052";40;500;0;5000;0;0;0;0;0;5310;5310;3440;0;0;1000;0;2020
"0801";10;301;6;"000";2059;"449052";4002;0;0;21300;0;0;18750;0;0;2550;2550;2215;0;0;0;0;2020
"0801";10;301;6;"000";2059;"449052";4300;0;0;2889,52;0;0;0;0;0;1042,52;1042,52;1042,52;0;0;0;0;2020
"0801";10;301;6;"000";2059;"449052";4300;0;0;0;0;0;0;0;0;1847;1847;1847;0;0;0;3160;2020
"0801";10;301;6;"000";2059;"449052";4931;0;0;3054,84;0;0;0;0;0;3008;2350;2350;0;0;0;0;2020
"0801";10;301;6;"000";2060;"339030";40;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2060;"339031";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2060;"339032";40;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2060;"339036";40;500;0;0;0;0;500;0;0;0;0;0;0;0;500;0;2020
"0801";10;301;6;"000";2060;"339039";40;500;0;0;0;0;500;0;0;0;0;0;0;0;500;0;2020
"0801";10;301;6;"000";2061;"339014";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2061;"339030";40;1000;0;0;0;0;0;0;0;963,1;963,1;963,1;0;0;1000;0;2020
"0801";10;301;6;"000";2061;"339036";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2061;"339039";40;20000;0;36000;0;0;0;0;0;55750;26300;26300;0;0;40000;0;2020
"0801";10;301;6;"000";2061;"339040";40;2000;0;0;0;0;300;0;0;0;0;0;0;0;2000;0;2020
"0801";10;301;6;"000";2061;"449040";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2061;"449052";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2062;"339030";40;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2062;"339030";4500;0;0;10000;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2062;"339032";40;8000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2062;"339036";40;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2062;"339039";40;4000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2062;"339039";4500;0;0;65000;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;301;6;"000";2115;"339039";40;12000;0;0;0;0;0;0;0;11934;4574,7;4574,7;0;0;12000;0;2020
"0801";10;301;6;"000";2123;"319004";40;0;0;14600;4774,9;0;0;0;0;19193,12;19193,12;19193,12;0;0;0;0;2020
"0801";10;302;8;"000";1411;"339030";40;9444,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;302;8;"000";1411;"339039";40;9444,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;302;8;"000";1412;"339030";40;9444,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;302;8;"000";1412;"339039";40;9444,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;302;8;"000";1413;"339030";40;9444,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;302;8;"000";1413;"339039";40;9444,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020
"0801";10;302;8;"000";2063;"337170";40;0;0;0;54000;0;0;0;0;54000;22204,55;22204,55;0;0;0;0;2020
"0801";10;302;8;"000";2064;"339036";40;10000;0;0;0;0;0;0;0;6750;4000;4000;0;0;10000;0;2020
"0801";10;302;8;"000";2064;"339039";40;20000;0;3500;0;0;0;0;0;20420;14630;11550;0;0;40000;0;2020
"0801";10;302;8;"000";2064;"339039";4501;6846,47;0;0;0;0;0;0;0;5100;0;0;0;0;6846,47;0;2020
"0801";10;302;8;"000";2064;"339093";40;5000;0;4000;0;0;0;0;0;5660;4610;4610;0;0;10000;0;2020
"0801";10;302;8;"000";2064;"339339";40;0;0;60000;0;0;0;0;0;60000;23818,37;23818,37;0;0;0;0;2020
"0801";10;302;8;"000";2065;"319004";40;56000;0;0;0;0;0;0;0;52576,75;52576,75;50316,31;0;0;112000;0;2020
"0801";10;302;8;"000";2065;"319011";40;665000;0;0;0;0;0;0;0;249509,58;249509,58;249509,58;0;0;1330000;0;2020
